id_geography,city,province,country,region,id_country
20625,Albu-Hashmah,Saladin,Iraq,Middle East & North Africa,85
20626,Albu-Khaddu,Saladin,Iraq,Middle East & North Africa,85
20627,Albu-Sulaibi,Saladin,Iraq,Middle East & North Africa,85
20628,Ali Farhan,Saladin,Iraq,Middle East & North Africa,85
20629,Alillai,Saladin,Iraq,Middle East & North Africa,85
20630,Amarliya,Saladin,Iraq,Middle East & North Africa,85
20631,Amerli,Saladin,Iraq,Middle East & North Africa,85
20632,Amrali,Saladin,Iraq,Middle East & North Africa,85
20633,Amsehli,Saladin,Iraq,Middle East & North Africa,85
20634,An Naimah,Saladin,Iraq,Middle East & North Africa,85
20635,Arab ar Rawashid,Saladin,Iraq,Middle East & North Africa,85
20636,Arab Thauailib,Saladin,Iraq,Middle East & North Africa,85
20637,As Salabikhah,Saladin,Iraq,Middle East & North Africa,85
20638,As Salam,Saladin,Iraq,Middle East & North Africa,85
20639,Asdira,Saladin,Iraq,Middle East & North Africa,85
20640,Asdirah,Saladin,Iraq,Middle East & North Africa,85
20641,Ash Sharif Abbas,Saladin,Iraq,Middle East & North Africa,85
20642,Ash Shaykh Ahmad,Saladin,Iraq,Middle East & North Africa,85
20643,Askari,Saladin,Iraq,Middle East & North Africa,85
20644,Athia,Saladin,Iraq,Middle East & North Africa,85
20645,Athiya,Saladin,Iraq,Middle East & North Africa,85
20646,Awdat al-Shukr,Saladin,Iraq,Middle East & North Africa,85
20647,Awenat,Saladin,Iraq,Middle East & North Africa,85
20648,Awja,Saladin,Iraq,Middle East & North Africa,85
20649,Awjah,Saladin,Iraq,Middle East & North Africa,85
20650,Ayn al-Furs,Saladin,Iraq,Middle East & North Africa,85
20651,Az Zawiyah,Saladin,Iraq,Middle East & North Africa,85
20652,Azari,Saladin,Iraq,Middle East & North Africa,85
20653,Azim,Saladin,Iraq,Middle East & North Africa,85
20654,Baiji,Saladin,Iraq,Middle East & North Africa,85
20655,Baiji district,Saladin,Iraq,Middle East & North Africa,85
20656,Balad,Saladin,Iraq,Middle East & North Africa,85
20657,Balad district,Saladin,Iraq,Middle East & North Africa,85
20658,Balkana,Saladin,Iraq,Middle East & North Africa,85
20659,Bastamly,Saladin,Iraq,Middle East & North Africa,85
20660,Bastmali,Saladin,Iraq,Middle East & North Africa,85
20661,Bir Ahmad,Saladin,Iraq,Middle East & North Africa,85
20662,Bir Ahmed,Saladin,Iraq,Middle East & North Africa,85
20663,Bishkan,Saladin,Iraq,Middle East & North Africa,85
20664,Daoud al-Hassan,Saladin,Iraq,Middle East & North Africa,85
20665,Dawdi,Saladin,Iraq,Middle East & North Africa,85
20666,Dawr,Saladin,Iraq,Middle East & North Africa,85
20667,Dawr district,Saladin,Iraq,Middle East & North Africa,85
20668,Dayum,Saladin,Iraq,Middle East & North Africa,85
20669,Dhuluiya,Saladin,Iraq,Middle East & North Africa,85
20670,Dijlah,Saladin,Iraq,Middle East & North Africa,85
20671,Dilja,Saladin,Iraq,Middle East & North Africa,85
20672,Dium,Saladin,Iraq,Middle East & North Africa,85
20673,Dowr,Saladin,Iraq,Middle East & North Africa,85
20674,Dujail,Saladin,Iraq,Middle East & North Africa,85
20675,Dujail district,Saladin,Iraq,Middle East & North Africa,85
20676,Duluiyah,Saladin,Iraq,Middle East & North Africa,85
20677,Falahat,Saladin,Iraq,Middle East & North Africa,85
20678,Farhatiyah,Saladin,Iraq,Middle East & North Africa,85
20679,Hajjaj,Saladin,Iraq,Middle East & North Africa,85
20680,Halabisah,Saladin,Iraq,Middle East & North Africa,85
20681,Halaiwat,Saladin,Iraq,Middle East & North Africa,85
20682,Haliwah,Saladin,Iraq,Middle East & North Africa,85
20683,Halyawa,Saladin,Iraq,Middle East & North Africa,85
20684,Hamamiyah,Saladin,Iraq,Middle East & North Africa,85
20685,Hamamiyat,Saladin,Iraq,Middle East & North Africa,85
20686,Hamra,Saladin,Iraq,Middle East & North Africa,85
20687,Hamra district,Saladin,Iraq,Middle East & North Africa,85
20688,Hamrah,Saladin,Iraq,Middle East & North Africa,85
20689,Harijiyah,Saladin,Iraq,Middle East & North Africa,85
20690,Hassan,Saladin,Iraq,Middle East & North Africa,85
20691,Hathal al-Mutlaq,Saladin,Iraq,Middle East & North Africa,85
20692,Hawijah district,Saladin,Iraq,Middle East & North Africa,85
20693,Hay al-Asri,Saladin,Iraq,Middle East & North Africa,85
20694,Hay al-Qadisiyah,Saladin,Iraq,Middle East & North Africa,85
20695,Hay al-Tin,Saladin,Iraq,Middle East & North Africa,85
20696,Hay Turkomani,Saladin,Iraq,Middle East & North Africa,85
20697,Hayy al-Askari,Saladin,Iraq,Middle East & North Africa,85
20698,Hayy al-Jumhuri,Saladin,Iraq,Middle East & North Africa,85
20699,Hayy Aqsa,Saladin,Iraq,Middle East & North Africa,85
20700,Hayy Aqsu,Saladin,Iraq,Middle East & North Africa,85
20701,Hlewa,Saladin,Iraq,Middle East & North Africa,85
20702,Hor al-Bashah,Saladin,Iraq,Middle East & North Africa,85
20703,Houra,Saladin,Iraq,Middle East & North Africa,85
20704,Hulaywah,Saladin,Iraq,Middle East & North Africa,85
20705,Hulaywat,Saladin,Iraq,Middle East & North Africa,85
20706,Huri,Saladin,Iraq,Middle East & North Africa,85
20707,Huriyah,Saladin,Iraq,Middle East & North Africa,85
20708,Huwaysh,Saladin,Iraq,Middle East & North Africa,85
20709,Imam,Saladin,Iraq,Middle East & North Africa,85
20710,Imam Ahmad,Saladin,Iraq,Middle East & North Africa,85
20711,Ishaqi,Saladin,Iraq,Middle East & North Africa,85
20712,Ishaqi district,Saladin,Iraq,Middle East & North Africa,85
20713,Jabur,Saladin,Iraq,Middle East & North Africa,85
20714,Jallam,Saladin,Iraq,Middle East & North Africa,85
20715,Jalsiya,Saladin,Iraq,Middle East & North Africa,85
20716,Janjali,Saladin,Iraq,Middle East & North Africa,85
20717,Jazirah,Saladin,Iraq,Middle East & North Africa,85
20718,Jazirat ad Darawish,Saladin,Iraq,Middle East & North Africa,85
20719,Jilam,Saladin,Iraq,Middle East & North Africa,85
20720,Jisr Az Zarkah,Saladin,Iraq,Middle East & North Africa,85
20721,Jumasah,Saladin,Iraq,Middle East & North Africa,85
20722,Khadraniyah,Saladin,Iraq,Middle East & North Africa,85
20723,Khan,Saladin,Iraq,Middle East & North Africa,85
20724,Khanouka,Saladin,Iraq,Middle East & North Africa,85
20725,Khanukah,Saladin,Iraq,Middle East & North Africa,85
20726,Khazraj,Saladin,Iraq,Middle East & North Africa,85
20727,Lazaka,Saladin,Iraq,Middle East & North Africa,85
20728,Leine,Saladin,Iraq,Middle East & North Africa,85
20729,Maaskarat,Saladin,Iraq,Middle East & North Africa,85
20730,Maftul,Saladin,Iraq,Middle East & North Africa,85
20731,Maftulah,Saladin,Iraq,Middle East & North Africa,85
20732,Mahattah,Saladin,Iraq,Middle East & North Africa,85
20733,Makhul,Saladin,Iraq,Middle East & North Africa,85
20734,Malihah,Saladin,Iraq,Middle East & North Africa,85
20735,Mashahidah,Saladin,Iraq,Middle East & North Africa,85
20736,Masud,Saladin,Iraq,Middle East & North Africa,85
20737,Matlaha,Saladin,Iraq,Middle East & North Africa,85
20738,Mazari,Saladin,Iraq,Middle East & North Africa,85
20739,Mazraah,Saladin,Iraq,Middle East & North Africa,85
20740,Mazrah,Saladin,Iraq,Middle East & North Africa,85
20741,Mishahda,Saladin,Iraq,Middle East & North Africa,85
20742,Msafa,Saladin,Iraq,Middle East & North Africa,85
20743,Mseihli,Saladin,Iraq,Middle East & North Africa,85
20744,Mu'tasim,Saladin,Iraq,Middle East & North Africa,85
20745,Muatasim,Saladin,Iraq,Middle East & North Africa,85
20746,Mubarak al-Farhan,Saladin,Iraq,Middle East & North Africa,85
20747,Mujamaat,Saladin,Iraq,Middle East & North Africa,85
20748,Mukashafah,Saladin,Iraq,Middle East & North Africa,85
20749,Mukayshafah,Saladin,Iraq,Middle East & North Africa,85
20750,Munshaat al-Muthanna,Saladin,Iraq,Middle East & North Africa,85
20751,Mushada,Saladin,Iraq,Middle East & North Africa,85
20752,Mushahadah,Saladin,Iraq,Middle East & North Africa,85
20753,Mushahidah,Saladin,Iraq,Middle East & North Africa,85
20754,Muslakhah,Saladin,Iraq,Middle East & North Africa,85
20755,Mutasim,Saladin,Iraq,Middle East & North Africa,85
20756,Mutawakiliyah,Saladin,Iraq,Middle East & North Africa,85
20757,Mutaybijah,Saladin,Iraq,Middle East & North Africa,85
20758,Muthanna district,Saladin,Iraq,Middle East & North Africa,85
20759,Naama,Saladin,Iraq,Middle East & North Africa,85
20760,Nabai,Saladin,Iraq,Middle East & North Africa,85
20761,Namil,Saladin,Iraq,Middle East & North Africa,85
20762,Nibaee,Saladin,Iraq,Middle East & North Africa,85
20763,Nibaie,Saladin,Iraq,Middle East & North Africa,85
20764,Nujanah,Saladin,Iraq,Middle East & North Africa,85
20765,Owainat,Saladin,Iraq,Middle East & North Africa,85
20766,Pirwajli,Saladin,Iraq,Middle East & North Africa,85
20767,Qadisiyah,Saladin,Iraq,Middle East & North Africa,85
20768,Qawshalan,Saladin,Iraq,Middle East & North Africa,85
20769,Qunitera,Saladin,Iraq,Middle East & North Africa,85
20770,Rafaiyat,Saladin,Iraq,Middle East & North Africa,85
20771,Ramadi,Saladin,Iraq,Middle East & North Africa,85
20772,Raqa,Saladin,Iraq,Middle East & North Africa,85
20773,Raqqah,Saladin,Iraq,Middle East & North Africa,85
20774,Rashid,Saladin,Iraq,Middle East & North Africa,85
20775,Riash,Saladin,Iraq,Middle East & North Africa,85
20776,Riga,Saladin,Iraq,Middle East & North Africa,85
20777,Riyash,Saladin,Iraq,Middle East & North Africa,85
20778,Rubaydah,Saladin,Iraq,Middle East & North Africa,85
20779,Rumailat,Saladin,Iraq,Middle East & North Africa,85
20780,Sab' Al Bor,Saladin,Iraq,Middle East & North Africa,85
20781,Saba al-Bor,Saladin,Iraq,Middle East & North Africa,85
20782,Safinah,Saladin,Iraq,Middle East & North Africa,85
20783,Salahiya,Saladin,Iraq,Middle East & North Africa,85
20784,Samarra,Saladin,Iraq,Middle East & North Africa,85
20785,Samarra district,Saladin,Iraq,Middle East & North Africa,85
20786,Sarhah,Saladin,Iraq,Middle East & North Africa,85
20787,Sayid Gharib,Saladin,Iraq,Middle East & North Africa,85
20788,Sdira,Saladin,Iraq,Middle East & North Africa,85
20789,Sedira,Saladin,Iraq,Middle East & North Africa,85
20790,Seniyah,Saladin,Iraq,Middle East & North Africa,85
20791,Shabali,Saladin,Iraq,Middle East & North Africa,85
20792,Shahama,Saladin,Iraq,Middle East & North Africa,85
20793,Shaikh Hamad,Saladin,Iraq,Middle East & North Africa,85
20794,Shakur,Saladin,Iraq,Middle East & North Africa,85
20795,Shar Watban,Saladin,Iraq,Middle East & North Africa,85
20796,Shawish,Saladin,Iraq,Middle East & North Africa,85
20797,Shaykh Jamil,Saladin,Iraq,Middle East & North Africa,85
20798,Sheikh Ali,Saladin,Iraq,Middle East & North Africa,85
20799,Sheikh Hamad,Saladin,Iraq,Middle East & North Africa,85
20800,Sheikh Muhammad,Saladin,Iraq,Middle East & North Africa,85
20801,Shirqat,Saladin,Iraq,Middle East & North Africa,85
20802,Shirqat district,Saladin,Iraq,Middle East & North Africa,85
20803,Shukr,Saladin,Iraq,Middle East & North Africa,85
20804,Shuwaysh,Saladin,Iraq,Middle East & North Africa,85
20805,Sijalah,Saladin,Iraq,Middle East & North Africa,85
20806,Siniyah,Saladin,Iraq,Middle East & North Africa,85
20807,Sinniah,Saladin,Iraq,Middle East & North Africa,85
20808,Subayat,Saladin,Iraq,Middle East & North Africa,85
20809,Sudayrah,Saladin,Iraq,Middle East & North Africa,85
20810,Sulayman Beg,Saladin,Iraq,Middle East & North Africa,85
20811,Sur Shanas,Saladin,Iraq,Middle East & North Africa,85
20812,Tabi,Saladin,Iraq,Middle East & North Africa,85
20813,Taji,Saladin,Iraq,Middle East & North Africa,85
20814,Taji district,Saladin,Iraq,Middle East & North Africa,85
20815,Tal Kasibah,Saladin,Iraq,Middle East & North Africa,85
20816,Tal Sharaf,Saladin,Iraq,Middle East & North Africa,85
20817,Tall Abu Jarad,Saladin,Iraq,Middle East & North Africa,85
20818,Tall Banar,Saladin,Iraq,Middle East & North Africa,85
20819,Tall Dhahab,Saladin,Iraq,Middle East & North Africa,85
20820,Tall Kusaybah,Saladin,Iraq,Middle East & North Africa,85
20821,Talul,Saladin,Iraq,Middle East & North Africa,85
20822,Tarmiyah,Saladin,Iraq,Middle East & North Africa,85
20823,Tarmiyah district,Saladin,Iraq,Middle East & North Africa,85
20824,Tayyarah,Saladin,Iraq,Middle East & North Africa,85
20825,Thiraa Dijla,Saladin,Iraq,Middle East & North Africa,85
20826,Tikrit,Saladin,Iraq,Middle East & North Africa,85
20827,Tikrit district,Saladin,Iraq,Middle East & North Africa,85
20828,Tirkit district,Saladin,Iraq,Middle East & North Africa,85
20829,Tubayshiyah,Saladin,Iraq,Middle East & North Africa,85
20830,Tulul al-Baj,Saladin,Iraq,Middle East & North Africa,85
20831,Tuz Khormato,Saladin,Iraq,Middle East & North Africa,85
20832,Tuz Khormato district,Saladin,Iraq,Middle East & North Africa,85
20833,Tuz Khormatu district,Saladin,Iraq,Middle East & North Africa,85
20834,Unknown,Saladin,Iraq,Middle East & North Africa,85
20835,Unknown,Saladin,Iraq,Middle East & North Africa,85
20836,Uthiyah,Saladin,Iraq,Middle East & North Africa,85
20837,Uwayjilah,Saladin,Iraq,Middle East & North Africa,85
20838,Uwaynat,Saladin,Iraq,Middle East & North Africa,85
20839,Wadi al-Safa,Saladin,Iraq,Middle East & North Africa,85
20840,Watban,Saladin,Iraq,Middle East & North Africa,85
20841,Yankajah,Saladin,Iraq,Middle East & North Africa,85
20842,Yathrib,Saladin,Iraq,Middle East & North Africa,85
20843,Yatrhib,Saladin,Iraq,Middle East & North Africa,85
20844,Yethrib,Saladin,Iraq,Middle East & North Africa,85
20845,Zalaya,Saladin,Iraq,Middle East & North Africa,85
20846,Zalayah,Saladin,Iraq,Middle East & North Africa,85
20847,Zangil,Saladin,Iraq,Middle East & North Africa,85
20848,Zarkah,Saladin,Iraq,Middle East & North Africa,85
20849,Zawiyah,Saladin,Iraq,Middle East & North Africa,85
20850,Zawya,Saladin,Iraq,Middle East & North Africa,85
20851,Zerge,Saladin,Iraq,Middle East & North Africa,85
20852,Zinjili,Saladin,Iraq,Middle East & North Africa,85
20853,Zor,Saladin,Iraq,Middle East & North Africa,85
20854,Zor Hawi al-Busat,Saladin,Iraq,Middle East & North Africa,85
20855,Zubaidiya,Saladin,Iraq,Middle East & North Africa,85
20856,Zuwiyah,Saladin,Iraq,Middle East & North Africa,85
20857,Bunkal,Sulaymaniyah,Iraq,Middle East & North Africa,85
20858,Chamchamal,Sulaymaniyah,Iraq,Middle East & North Africa,85
20859,Dokan,Sulaymaniyah,Iraq,Middle East & North Africa,85
20860,Halabjah,Sulaymaniyah,Iraq,Middle East & North Africa,85
20861,Ismail Awa,Sulaymaniyah,Iraq,Middle East & North Africa,85
20862,Kalar,Sulaymaniyah,Iraq,Middle East & North Africa,85
20863,Kalar District,Sulaymaniyah,Iraq,Middle East & North Africa,85
20864,Khurmal,Sulaymaniyah,Iraq,Middle East & North Africa,85
20865,Kola Jawi,Sulaymaniyah,Iraq,Middle East & North Africa,85
20866,Kurki,Sulaymaniyah,Iraq,Middle East & North Africa,85
20867,Penjwen,Sulaymaniyah,Iraq,Middle East & North Africa,85
20868,Penjwin district,Sulaymaniyah,Iraq,Middle East & North Africa,85
20869,Qadir Karam,Sulaymaniyah,Iraq,Middle East & North Africa,85
20870,Qaladizay,Sulaymaniyah,Iraq,Middle East & North Africa,85
20871,Qalat Dizah,Sulaymaniyah,Iraq,Middle East & North Africa,85
20872,Qalat Duzzah,Sulaymaniyah,Iraq,Middle East & North Africa,85
20873,Ranya,Sulaymaniyah,Iraq,Middle East & North Africa,85
20874,Sharbazher district,Sulaymaniyah,Iraq,Middle East & North Africa,85
20875,Shasha,Sulaymaniyah,Iraq,Middle East & North Africa,85
20876,Shorsh,Sulaymaniyah,Iraq,Middle East & North Africa,85
20877,Sirajah,Sulaymaniyah,Iraq,Middle East & North Africa,85
20878,Sulaimaniyah,Sulaymaniyah,Iraq,Middle East & North Africa,85
20879,Sulaymaniyah,Sulaymaniyah,Iraq,Middle East & North Africa,85
20880,Unknown,Sulaymaniyah,Iraq,Middle East & North Africa,85
20881,Al-Adheim,Unknown,Iraq,Middle East & North Africa,85
20882,Al-Kuthahiyah,Unknown,Iraq,Middle East & North Africa,85
20883,An Nubai,Unknown,Iraq,Middle East & North Africa,85
20884,As Sadid,Unknown,Iraq,Middle East & North Africa,85
20885,Border,Unknown,Iraq,Middle East & North Africa,85
20886,Ganaveh,Unknown,Iraq,Middle East & North Africa,85
20887,Hakurk,Unknown,Iraq,Middle East & North Africa,85
20888,Harmin,Unknown,Iraq,Middle East & North Africa,85
20889,Hawana,Unknown,Iraq,Middle East & North Africa,85
20890,Irbic,Unknown,Iraq,Middle East & North Africa,85
20891,Kerja,Unknown,Iraq,Middle East & North Africa,85
20892,Mirbusur,Unknown,Iraq,Middle East & North Africa,85
20893,Mishahida,Unknown,Iraq,Middle East & North Africa,85
20894,Mkeshiefa,Unknown,Iraq,Middle East & North Africa,85
20895,Najaf-e Ashraf,Unknown,Iraq,Middle East & North Africa,85
20896,Nero-Soto,Unknown,Iraq,Middle East & North Africa,85
20897,Nibaee,Unknown,Iraq,Middle East & North Africa,85
20898,Penjwin,Unknown,Iraq,Middle East & North Africa,85
20899,Penjwon,Unknown,Iraq,Middle East & North Africa,85
20900,Pirzeen,Unknown,Iraq,Middle East & North Africa,85
20901,Qamesh Tapa,Unknown,Iraq,Middle East & North Africa,85
20902,Quzaniyah,Unknown,Iraq,Middle East & North Africa,85
20903,Shari al-Juwaybir,Unknown,Iraq,Middle East & North Africa,85
20904,Siniyah,Unknown,Iraq,Middle East & North Africa,85
20905,Sivi,Unknown,Iraq,Middle East & North Africa,85
20906,Um al Dibaben,Unknown,Iraq,Middle East & North Africa,85
20907,Unknown,Unknown,Iraq,Middle East & North Africa,85
20908,Usifia,Unknown,Iraq,Middle East & North Africa,85
20909,Verti,Unknown,Iraq,Middle East & North Africa,85
20910,Yizrab,Unknown,Iraq,Middle East & North Africa,85
20911,Zab district,Unknown,Iraq,Middle East & North Africa,85
20912,Zobaa,Unknown,Iraq,Middle East & North Africa,85
20913,Al-Noamania district,Wasit,Iraq,Middle East & North Africa,85
20914,Al-Numaniyah district,Wasit,Iraq,Middle East & North Africa,85
20915,Al-Suweira district,Wasit,Iraq,Middle East & North Africa,85
20916,Al-Zubeidiyah,Wasit,Iraq,Middle East & North Africa,85
20917,As Suwayrah district,Wasit,Iraq,Middle East & North Africa,85
20918,Aziziyah,Wasit,Iraq,Middle East & North Africa,85
20919,Badrah district,Wasit,Iraq,Middle East & North Africa,85
20920,Dujaila district,Wasit,Iraq,Middle East & North Africa,85
20921,Hafriyah,Wasit,Iraq,Middle East & North Africa,85
20922,Hakim,Wasit,Iraq,Middle East & North Africa,85
20923,Hayy al-Jamiah,Wasit,Iraq,Middle East & North Africa,85
20924,Jihad,Wasit,Iraq,Middle East & North Africa,85
20925,Kut,Wasit,Iraq,Middle East & North Africa,85
20926,Kut district,Wasit,Iraq,Middle East & North Africa,85
20927,Nahr al Hafriyah district,Wasit,Iraq,Middle East & North Africa,85
20928,Numaniyah,Wasit,Iraq,Middle East & North Africa,85
20929,Shakhat al Amiya,Wasit,Iraq,Middle East & North Africa,85
20930,Suwayrah,Wasit,Iraq,Middle East & North Africa,85
20931,Unknown,Wasit,Iraq,Middle East & North Africa,85
20932,Unknown,Wasit,Iraq,Middle East & North Africa,85
20933,Wasit,Wasit,Iraq,Middle East & North Africa,85
20934,Zubaidiyah,Wasit,Iraq,Middle East & North Africa,85
20935,Kilmeany,Carlow,Ireland,Western Europe,86
20936,Aghalane,Cavan,Ireland,Western Europe,86
20937,Ballyconnell,Cavan,Ireland,Western Europe,86
20938,Belturbet,Cavan,Ireland,Western Europe,86
20939,Cavan,Cavan,Ireland,Western Europe,86
20940,Cootehill,Cavan,Ireland,Western Europe,86
20941,Redhills,Cavan,Ireland,Western Europe,86
20942,Ennis,Clare,Ireland,Western Europe,86
20943,Scariff,Clare,Ireland,Western Europe,86
20944,Ballincollig,Cork,Ireland,Western Europe,86
20945,Blarney,Cork,Ireland,Western Europe,86
20946,Cork,Cork,Ireland,Western Europe,86
20947,Fairhill,Cork,Ireland,Western Europe,86
20948,Gurranabraher,Cork,Ireland,Western Europe,86
20949,Riverstown,Cork,Ireland,Western Europe,86
20950,Schull,Cork,Ireland,Western Europe,86
20951,Togher,Cork,Ireland,Western Europe,86
20952,Ballintra,Donegal,Ireland,Western Europe,86
20953,Birdstown,Donegal,Ireland,Western Europe,86
20954,Buncrana,Donegal,Ireland,Western Europe,86
20955,Convoy,Donegal,Ireland,Western Europe,86
20956,Downings,Donegal,Ireland,Western Europe,86
20957,Killygordon,Donegal,Ireland,Western Europe,86
20958,Kilmacrennan,Donegal,Ireland,Western Europe,86
20959,Kiltole,Donegal,Ireland,Western Europe,86
20960,Letterkenny,Donegal,Ireland,Western Europe,86
20961,Lifford,Donegal,Ireland,Western Europe,86
20962,Maas,Donegal,Ireland,Western Europe,86
20963,Manorcunningham,Donegal,Ireland,Western Europe,86
20964,Moville,Donegal,Ireland,Western Europe,86
20965,Pettigoe,Donegal,Ireland,Western Europe,86
20966,Ballyfermot,Dublin,Ireland,Western Europe,86
20967,Carrickmines,Dublin,Ireland,Western Europe,86
20968,Clondalkin,Dublin,Ireland,Western Europe,86
20969,Clonsilla,Dublin,Ireland,Western Europe,86
20970,Coolock,Dublin,Ireland,Western Europe,86
20971,Dublin,Dublin,Ireland,Western Europe,86
20972,Finglas,Dublin,Ireland,Western Europe,86
20973,Firhouse,Dublin,Ireland,Western Europe,86
20974,Inchicore,Dublin,Ireland,Western Europe,86
20975,Killinarden,Dublin,Ireland,Western Europe,86
20976,Loughinstown,Dublin,Ireland,Western Europe,86
20977,Lucan,Dublin,Ireland,Western Europe,86
20978,Ranelagh,Dublin,Ireland,Western Europe,86
20979,Rathfarnham,Dublin,Ireland,Western Europe,86
20980,Ronanstown,Dublin,Ireland,Western Europe,86
20981,Tallaght,Dublin,Ireland,Western Europe,86
20982,Ballybrit,Galway,Ireland,Western Europe,86
20983,Athy,Kildare,Ireland,Western Europe,86
20984,Ballitore,Kildare,Ireland,Western Europe,86
20985,Ballyhagan,Kildare,Ireland,Western Europe,86
20986,Brownstown,Kildare,Ireland,Western Europe,86
20987,Derrinturn,Kildare,Ireland,Western Europe,86
20988,Kildare,Kildare,Ireland,Western Europe,86
20989,Kilmacredock,Kildare,Ireland,Western Europe,86
20990,Maynooth,Kildare,Ireland,Western Europe,86
20991,Naas,Kildare,Ireland,Western Europe,86
20992,Rathangan,Kildare,Ireland,Western Europe,86
20993,Sallins,Kildare,Ireland,Western Europe,86
20994,Suncroft,Kildare,Ireland,Western Europe,86
20995,Castlemitchell,Laoighis,Ireland,Western Europe,86
20996,Mountmellick,Laoighis,Ireland,Western Europe,86
20997,Aughavas,Leitrim,Ireland,Western Europe,86
20998,Ballinamore,Leitrim,Ireland,Western Europe,86
20999,Bohey,Leitrim,Ireland,Western Europe,86
21000,Bundoran,Leitrim,Ireland,Western Europe,86
21001,Drumkeern,Leitrim,Ireland,Western Europe,86
21002,Mohill,Leitrim,Ireland,Western Europe,86
21003,Rooskey,Leitrim,Ireland,Western Europe,86
21004,Unknown,Leitrim,Ireland,Western Europe,86
21005,Annacotty,Limerick,Ireland,Western Europe,86
21006,Askeaton,Limerick,Ireland,Western Europe,86
21007,Ballysimon,Limerick,Ireland,Western Europe,86
21008,Limerick,Limerick,Ireland,Western Europe,86
21009,Meanus,Limerick,Ireland,Western Europe,86
21010,Rathkeale,Limerick,Ireland,Western Europe,86
21011,Roxboro,Limerick,Ireland,Western Europe,86
21012,Edgeworthstown,Longford,Ireland,Western Europe,86
21013,Forgney,Longford,Ireland,Western Europe,86
21014,Lisfarrell,Longford,Ireland,Western Europe,86
21015,Drogheda,Louth,Ireland,Western Europe,86
21016,Dundalk,Louth,Ireland,Western Europe,86
21017,Dunleer,Louth,Ireland,Western Europe,86
21018,Knockbridge,Louth,Ireland,Western Europe,86
21019,Louth,Louth,Ireland,Western Europe,86
21020,Moneen,Mayo,Ireland,Western Europe,86
21021,Gormanstown,Meath,Ireland,Western Europe,86
21022,Kells,Meath,Ireland,Western Europe,86
21023,Lobinstown,Meath,Ireland,Western Europe,86
21024,Carrickmacross,Monaghan,Ireland,Western Europe,86
21025,Castleblayney,Monaghan,Ireland,Western Europe,86
21026,Clones,Monaghan,Ireland,Western Europe,86
21027,Drum,Monaghan,Ireland,Western Europe,86
21028,Emyvale,Monaghan,Ireland,Western Europe,86
21029,Glaslough,Monaghan,Ireland,Western Europe,86
21030,Monaghan,Monaghan,Ireland,Western Europe,86
21031,Ballyboy,Offaly,Ireland,Western Europe,86
21032,Fivealley,Offaly,Ireland,Western Europe,86
21033,Shinrone,Offaly,Ireland,Western Europe,86
21034,Tullamore,Offaly,Ireland,Western Europe,86
21035,Tullmore,Offaly,Ireland,Western Europe,86
21036,Rooskey,Roscommon,Ireland,Western Europe,86
21037,Mullaghmore,Sligo,Ireland,Western Europe,86
21038,Sligo,Sligo,Ireland,Western Europe,86
21039,Tonaphubble,Sligo,Ireland,Western Europe,86
21040,Unknown,Unknown,Ireland,Western Europe,86
21041,Lisduggan,Waterford,Ireland,Western Europe,86
21042,Tramore,Waterford,Ireland,Western Europe,86
21043,Waterford,Waterford,Ireland,Western Europe,86
21044,Athlone,Westmeath,Ireland,Western Europe,86
21045,Mullingar,Westmeath,Ireland,Western Europe,86
21046,Ballyconnick,Wexford,Ireland,Western Europe,86
21047,Broadway,Wexford,Ireland,Western Europe,86
21048,New Ross,Wexford,Ireland,Western Europe,86
21049,Wexford,Wexford,Ireland,Western Europe,86
21050,Bray,Wicklow,Ireland,Western Europe,86
21051,Courtfoyle,Wicklow,Ireland,Western Europe,86
21052,Dunlavin,Wicklow,Ireland,Western Europe,86
21053,Mount Hermon,Beqaa,Israel,Middle East & North Africa,87
21054,Bahan,Central,Israel,Middle East & North Africa,87
21055,Bnei Yaish Collective,Central,Israel,Middle East & North Africa,87
21056,Eli ezer,Central,Israel,Middle East & North Africa,87
21057,Ga'ash,Central,Israel,Middle East & North Africa,87
21058,Gan Yavne,Central,Israel,Middle East & North Africa,87
21059,Ganei Tal,Central,Israel,Middle East & North Africa,87
21060,Gedera,Central,Israel,Middle East & North Africa,87
21061,Hod Hasharon,Central,Israel,Middle East & North Africa,87
21062,Kadima,Central,Israel,Middle East & North Africa,87
21063,Kafr Qasem,Central,Israel,Middle East & North Africa,87
21064,Kafr Qassem,Central,Israel,Middle East & North Africa,87
21065,Kafr Saba,Central,Israel,Middle East & North Africa,87
21066,Kafr Sava,Central,Israel,Middle East & North Africa,87
21067,Kefar Sava,Central,Israel,Middle East & North Africa,87
21068,Kfar Hess,Central,Israel,Middle East & North Africa,87
21069,Kfar Vitkin,Central,Israel,Middle East & North Africa,87
21070,Kfar Yavetz,Central,Israel,Middle East & North Africa,87
21071,Kfar Yona,Central,Israel,Middle East & North Africa,87
21072,Kidron,Central,Israel,Middle East & North Africa,87
21073,Lod,Central,Israel,Middle East & North Africa,87
21074,Maccabim,Central,Israel,Middle East & North Africa,87
21075,Mishmeret,Central,Israel,Middle East & North Africa,87
21076,Modiin,Central,Israel,Middle East & North Africa,87
21077,Natanya,Central,Israel,Middle East & North Africa,87
21078,Negev,Central,Israel,Middle East & North Africa,87
